ano;curso;Universidade;Estado;Posição;Pública ou Privada;Posição em avaliação do Mercado;Nota em avaliação do Mercado;Posição em qualidade de ensino;Nota em qualidade de ensino;Posição em Instrução dos Professores;Nota em Instrução dos Professores;Posição Nota dos concluintes;Nota dos concluintes;Posição Desistência;Nota Desistência;Posição em Tempo de Dedicação dos Professores;Nota em Tempo de Dedicação dos Professores;Posição no MEC;Nota no MEC;Posição em Professores com doutorado e mestrado;Nota em Professores com doutorado e mestrado;Posição em avaliação dos docentes;Nota em avaliação dos docentes;Posição PP;Posição em Permanência dos alunos;Nota em Permanência dos alunos
2023;engenharia-civil;Faculdade Anhanguera Unime de Salvador;BA;201;Privada;119;19.54;501-600;10.77;199;6.12;701-800;0.64;;;401-500;4.01;;;;;;;;;
2023;engenharia-civil;Centro Universitário Estácio de Ji-paraná;RO;201;Privada;119;19.54;501-600;10.44;501-600;2.75;301-350;5.15;;;501-600;2.54;;;;;;;;;
2023;engenharia-civil;Centro Universitário da Serra Gaúcha;RS;201;Privada;119;19.54;501-600;10.48;351-400;4.33;201-250;5.77;;;701-800;0.38;;;;;;;;;
2023;engenharia-civil;Faculdade Metropolitana de Anápolis;GO;201;Privada;119;19.54;501-600;9.88;501-600;2.77;401-500;3.28;;;401-500;3.83;;;;;;;;;
2023;engenharia-civil;Universidade São Francisco;SP;201;Privada;119;19.54;401-500;12.11;501-600;2.62;251-300;5.32;;;351-400;4.17;;;;;;;;;
2023;engenharia-civil;Universidade de Sorocaba;SP;201;Privada;119;19.54;501-600;10.41;301-350;4.89;301-350;4.83;;;701-800;0.69;;;;;;;;;
2023;engenharia-civil;Centro Universitário de Santa Fé do Sul;SP;201;Municipal;119;19.54;501-600;9.96;601-700;1.71;401-500;3.99;;;351-400;4.26;;;;;;;;;
2023;engenharia-civil;Universidade do Planalto Catarinense;SC;201;Privada;119;19.54;401-500;11.23;501-600;2.83;155;6.54;;;601-700;1.86;;;;;;;;;
2023;engenharia-civil;Faculdade Estácio de Castanhal;PA;201;Privada;119;19.54;401-500;11.79;351-400;4.27;501-600;2.94;;;351-400;4.58;;;;;;;;;
2023;engenharia-civil;Escola de Engenharia;MG;201;Privada;119;19.54;601-700;8.46;201-250;5.83;701-800;1.35;;;601-700;1.28;;;;;;;;;
2023;engenharia-civil;Faculdade Anhanguera de Betim;MG;201;Privada;119;19.54;501-600;10.17;201-250;5.82;501-600;2.8;;;601-700;1.55;;;;;;;;;
2023;engenharia-civil;Faculdade Pitágoras Unopar Anhanguera de Londrina;PR;201;Privada;119;19.54;401-500;11.22;401-500;3.77;301-350;5.06;;;501-600;2.39;;;;;;;;;
2023;engenharia-civil;Universidade de Taubaté;SP;201;Municipal;119;19.54;501-600;10.37;401-500;4.1;351-400;4.24;;;601-700;2.03;;;;;;;;;
2023;engenharia-civil;Faculdade Anhanguera de Piracicaba;SP;201;Privada;119;19.54;401-500;11;351-400;4.58;351-400;4.62;;;601-700;1.8;;;;;;;;;
2023;engenharia-civil;Centro Universitário Fametro;CE;201;Privada;119;19.54;501-600;9.7;401-500;3.58;401-500;3.74;;;501-600;2.38;;;;;;;;;
2023;engenharia-civil;Faculdade Anhanguera de Belo Horizonte;MG;201;Privada;119;19.54;401-500;11.13;201-250;5.75;401-500;3.95;;;601-700;1.43;;;;;;;;;
