ano,edicao,id_usnews,universidade,bloco,area,indicador,tipo,valor,observacao
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Perfil institucional,Geral,Number of new master's students,valor,,sem dado
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Perfil institucional,Geral,Number of new doctoral students,valor,,sem dado
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Ranking geral,Geral,Global score,score,35.1,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Ranking geral,Geral,Best Global Universities,posicao,1138.0,empate
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Ranking geral,Geral,Best Global Universities in Latin America,posicao,35.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Ranking geral,Geral,Best Global Universities in Brazil,posicao,16.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Ranking por area,Chemistry,Posicao na area,posicao,1100.0,empate
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Ranking por area,Chemistry,Score na area,score,32.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Ranking por area,Engineering,Posicao na area,posicao,1335.0,empate
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Ranking por area,Engineering,Score na area,score,21.7,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Ranking por area,Materials Science,Posicao na area,posicao,832.0,empate
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Ranking por area,Materials Science,Score na area,score,24.9,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Ranking por area,Physics,Posicao na area,posicao,383.0,empate
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Ranking por area,Physics,Score na area,score,45.1,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Geral,Global research reputation,posicao,1204.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Geral,Regional research reputation,posicao,65.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Geral,Publications,posicao,1062.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Geral,Books,posicao,1152.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Geral,Conferences,posicao,902.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Geral,Normalized citation impact,posicao,1870.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Geral,Total citations,posicao,1233.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Geral,Number of publications that are among the 10% most cited,posicao,1160.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Geral,Percentage of total publications that are among the 10% most cited,posicao,1684.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Geral,International collaboration - relative to country,posicao,190.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Geral,International collaboration,posicao,868.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Geral,Number of highly cited papers that are among the top 1% most cited,posicao,1747.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Geral,Percentage of highly cited papers that are among the top 1% most cited,posicao,2244.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Chemistry,Global research reputation,posicao,569.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Chemistry,Regional research reputation,posicao,38.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Chemistry,Publications,posicao,781.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Chemistry,Normalized citation impact,posicao,1376.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Chemistry,Total citations,posicao,973.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Chemistry,Number of publications that are among the 10% most cited,posicao,1083.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Chemistry,Percentage of total publications that are among the 10% most cited,posicao,1311.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Chemistry,International collaboration - relative to country,posicao,593.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Chemistry,International collaboration,posicao,842.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Chemistry,Number of highly cited papers that are among the top 1% most cited,posicao,1213.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Chemistry,Percentage of highly cited papers that are among the top 1% most cited,posicao,1374.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Engineering,Global research reputation,posicao,876.0,substituto
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Engineering,Regional research reputation,posicao,32.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Engineering,Publications,posicao,1221.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Engineering,Conferences,posicao,875.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Engineering,Normalized citation impact,posicao,1245.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Engineering,Total citations,posicao,1343.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Engineering,Number of publications that are among the 10% most cited,posicao,1363.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Engineering,Percentage of total publications that are among the 10% most cited,posicao,1262.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Engineering,International collaboration - relative to country,posicao,899.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Engineering,International collaboration,posicao,978.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Engineering,Number of highly cited papers that are among the top 1% most cited,posicao,1206.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Engineering,Percentage of highly cited papers that are among the top 1% most cited,posicao,1092.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Materials Science,Global research reputation,posicao,228.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Materials Science,Regional research reputation,posicao,9.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Materials Science,Publications,posicao,786.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Materials Science,Normalized citation impact,posicao,975.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Materials Science,Total citations,posicao,938.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Materials Science,Number of publications that are among the 10% most cited,posicao,1041.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Materials Science,Percentage of total publications that are among the 10% most cited,posicao,1056.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Materials Science,International collaboration - relative to country,posicao,251.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Materials Science,International collaboration,posicao,580.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Materials Science,Number of highly cited papers that are among the top 1% most cited,posicao,788.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Materials Science,Percentage of highly cited papers that are among the top 1% most cited,posicao,798.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Physics,Global research reputation,posicao,380.0,substituto
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Physics,Regional research reputation,posicao,20.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Physics,Publications,posicao,288.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Physics,Normalized citation impact,posicao,492.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Physics,Total citations,posicao,305.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Physics,Number of publications that are among the 10% most cited,posicao,262.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Physics,Percentage of total publications that are among the 10% most cited,posicao,378.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Physics,International collaboration - relative to country,posicao,170.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Physics,International collaboration,posicao,349.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Physics,Number of highly cited papers that are among the top 1% most cited,posicao,561.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Indicador,Physics,Percentage of highly cited papers that are among the top 1% most cited,posicao,840.0,
2026,2026-2027,528834,Universidade Federal de Pelotas,Listagem,Geral,Best Universities in Brazil,posicao,17.0,
2026,2026-2027,528834,Universidade Federal de Pelotas,Listagem,Geral,Best Global Universities,posicao,1216.0,empate
2026,2026-2027,528834,Universidade Federal de Pelotas,Listagem,Geral,Global Score,score,33.8,
2026,2026-2027,528834,Universidade Federal de Pelotas,Listagem,Geral,Enrollment,valor,,sem dado
2026,2026-2027,528834,Universidade Federal de Pelotas,Perfil institucional,Geral,Total number of students,valor,,sem dado
2026,2026-2027,528834,Universidade Federal de Pelotas,Perfil institucional,Geral,Number of international students,valor,,sem dado
2026,2026-2027,528834,Universidade Federal de Pelotas,Perfil institucional,Geral,Total number of academic staff,valor,,sem dado
2026,2026-2027,528834,Universidade Federal de Pelotas,Perfil institucional,Geral,Number of international staff,valor,,sem dado
2026,2026-2027,528834,Universidade Federal de Pelotas,Perfil institucional,Geral,Number of undergraduate degrees awarded,valor,,sem dado
2026,2026-2027,528834,Universidade Federal de Pelotas,Perfil institucional,Geral,Number of master's degrees awarded,valor,,sem dado
2026,2026-2027,528834,Universidade Federal de Pelotas,Perfil institucional,Geral,Number of doctoral degrees awarded,valor,,sem dado
2026,2026-2027,528834,Universidade Federal de Pelotas,Perfil institucional,Geral,Number of research only staff,valor,,sem dado
2026,2026-2027,528834,Universidade Federal de Pelotas,Perfil institucional,Geral,Number of new undergraduate students,valor,,sem dado
2026,2026-2027,528834,Universidade Federal de Pelotas,Perfil institucional,Geral,Number of new master's students,valor,,sem dado
2026,2026-2027,528834,Universidade Federal de Pelotas,Perfil institucional,Geral,Number of new doctoral students,valor,,sem dado
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking geral,Geral,Global score,score,33.8,
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking geral,Geral,Best Global Universities,posicao,1216.0,empate
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking geral,Geral,Best Global Universities in Latin America,posicao,41.0,
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking geral,Geral,Best Global Universities in Brazil,posicao,17.0,
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking por area,Agricultural Sciences,Posicao na area,posicao,390.0,
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking por area,Agricultural Sciences,Score na area,score,29.3,
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking por area,Chemistry,Posicao na area,posicao,1351.0,empate
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking por area,Chemistry,Score na area,score,26.9,
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking por area,Clinical Medicine,Posicao na area,posicao,484.0,empate
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking por area,Clinical Medicine,Score na area,score,43.3,
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking por area,Plant and Animal Science,Posicao na area,posicao,645.0,empate
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking por area,Plant and Animal Science,Score na area,score,26.2,
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking por area,"Public, Environmental and Occupational Health",Posicao na area,posicao,374.0,
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking por area,"Public, Environmental and Occupational Health",Score na area,score,43.4,
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking por area,Social Sciences and Public Health,Posicao na area,posicao,638.0,empate
2026,2026-2027,528834,Universidade Federal de Pelotas,Ranking por area,Social Sciences and Public Health,Score na area,score,29.6,
2026,2026-2027,528834,Universidade Federal de Pelotas,Indicador,Geral,Global research reputation,posicao,640.0,
2026,2026-2027,528834,Universidade Federal de Pelotas,Indicador,Geral,Regional research reputation,posicao,48.0,
